供应商名称,商品名称,生产厂家,销售价,有效期,规格,销量
采药易,新络纳 枸橼酸莫沙必利分散片,成都康弘药业集团股份有限公司,19.95,2020.10.31,5mg*20片,27887
采药易,信谊 地高辛片,上海上药信谊药厂有限公司,32.80,2021.06.21,0.25mg*30片,7634
采药易,云南云河 云杉牌 虎力散,云南云河药业股份有限公司,37.36,2021.09.30,0.9g*3瓶,259
采药易,恩必普 丁苯酞软胶囊,石药集团恩必普药业有限公司,219.80,2021.06.30,0.1g*24s,4068
采药易,北京九龙 都梁滴丸,北京九龙制药有限公司,14.80,2022.02.12,31mg*72丸,4899
采药易,阿斯美 复方甲氧那明胶囊,第一三共制药(上海)有限公司,47.30,2021.07.31,12.5mg:7mg:25mg:2mg*60粒,117423
采药易,世福素 头孢克肟颗粒,广州白云山医药集团股份有限公司白云山制药总厂,18.80,2020.09.30,50mg*6袋,7942
采药易,葵花 康妇消炎栓,葵花药业集团(伊春)有限公司,26.57,2020.09.30,2.0g*6枚,3703
采药易,益适纯 依折麦布片,MSD International GmbH (Singapore Branch),42.00,2021.04.12,10mg*5片,1362
采药易,波兰 利必通 拉莫三嗪片,The Wellcome Foundation Limited,101.00,2021.04.30,30片,17113
采药易,逸舒 氟康唑胶囊,广东逸舒制药股份有限公司,4.20,2021.02.22,0.15g*6粒,4156
采药易,德海 天麻首乌片,湖南德海制药有限公司,9.50,2020.11.30,100s,1256
采药易,湖南德海 降脂灵片,湖南德海制药有限公司,6.95,2020.08.31,80片,2379
采药易,肾宝颗粒,浙江惠松制药有限公司,24.80,2020.04.30,3g*12袋,1228
采药易,易维特 盐酸雷洛昔芬片,Eli Lilly Nederland B.V.,79.80,2020.12.31,60mg*7片,52
采药易,立普妥 阿托伐他汀钙片,辉瑞制药有限公司,45.80,2021.08.31,10mg*7片,39387
采药易,银花泌炎灵片,吉林华康药业股份有限公司,28.19,2020.09.21,500mg*24片,7268
采药易,左洛复 盐酸舍曲林片,辉瑞制药有限公司,83.50,2023.09.30,50mg*14片,12159
采药易,达美康 格列齐特缓释片,施维雅(天津)制药有限公司,81.20,2021.08.23,60mg*30片,9318
采药易,易善复 多烯磷脂酰胆碱胶囊,赛诺菲(北京)制药有限公司,45.40,2020.04.11,228mg*24粒,14088
采药易,济南利民 阿奇霉素胶囊,华润双鹤利民药业(济南)有限公司,4.90,2020.07.31,0.25g*12粒,10930
采药易,四川大冢 白三平 孟鲁司特钠咀嚼片,四川大冢制药有限公司,29.60,2021.01.07,5mg*5片,16765
采药易,内蒙古京新 连翘败毒片,内蒙古京新药业有限公司,5.30,2021.10.31,0.6g*12片*2板,4913
采药易,希舒美 阿奇霉素片,辉瑞制药有限公司,64.80,2023.10.31,0.25g*6片,11934
采药易,施维舒 替普瑞酮胶囊,卫材(中国)药业有限公司,26.80,2020.06.30,50mg*20粒,13898
采药易,卡林优/吡诺克辛滴眼液,参天制药株式会社能登工厂,11.30,2020.01.31,0.25mg:5ml,12880
采药易,盐酸地尔硫䓬缓释胶囊(Ⅱ),天津田边制药有限公司,20.30,2021.10.31,90mg*10s,7804
采药易,武汉健民 烧伤止痛药膏,健民集团叶开泰国药(随州)有限公司,14.00,2020.08.31,40g,2288
采药易,华北制药 阿莫西林胶囊,华北制药股份有限公司,2.88,2021.04.30,0.5g*10粒,18328
采药易,和兴白花油,和兴白花油药厂有限公司,8.80,2020.09.30,5ml,6321
采药易,达吉 复方消化酶胶囊,韩林制药株式会社,38.00,2020.07.31,20粒,13727
采药易,希瓦丁 盐酸西替利嗪片,苏州中化药品工业有限公司,2.48,2020.10.31,10mg*12片,9288
采药易,星鲨 维生素E软胶囊,国药控股星鲨制药(厦门)有限公司,3.80,2021.07.31,50mg*60粒,5178
采药易,速力菲 琥珀酸亚铁片,金陵药业股份有限公司南京金陵制药厂,23.96,2021.09.30,0.1g*20片,9047
采药易,赛能 硫酸羟氯喹片,Sanofi-Synthelabo Ltd.,50.50,2020.06.30,0.2g*10s(薄膜衣片),9006
采药易,孚诺 复方多粘菌素B软膏,浙江日升昌药业有限公司,42.30,2021.09.30,10g,9932
采药易,乐瑞卡 普瑞巴林胶囊,辉瑞制药有限公司,87.50,2021.05.31,8粒,20915
采药易,特安呐 血塞通片,云南特安呐制药股份有限公司,11.80,2020.12.31,50mg*20片,8154
采药易,可必特 吸入用复方异丙托溴铵溶液,Laboratoire Unither,57.50,2020.05.31,2.5ml*10支,11940
采药易,立加利仙 苯溴马隆片,昆山龙灯瑞迪制药有限公司,27.30,2022.09.03,50mg*10片,27106
采药易,雅施达 培哚普利叔丁胺片,施维雅(天津)制药有限公司,86.50,2020.07.24,8mg*15片,4108
采药易,保列治 非那雄胺片,Merck Sharp & Dohme Ltd.,62.80,2021.06.06,5mg*10片,31569
采药易,戴芬 双氯芬酸钠双释放肠溶胶囊,Temmler Werke GmbH,21.50,2020.04.08,75mg*10粒,16502
采药易,瑞素坦 雷米普利片,昆山龙灯瑞迪制药有限公司,23.86,2020.12.04,2.5mg*14片,3922
采药易,广东新峰 复方鱼腥草片,广东新峰药业股份有限公司,3.40,2021.08.31,100片,4166
采药易,福美加 阿仑膦酸钠维D3片(Ⅱ),Merck Sharp & Dohme Australia Pty. Ltd.,67.80,2020.03.05,70mg*1片,5259
采药易,广东万方 感冒止咳胶囊,广东万方制药有限公司,2.60,2020.11.30,0.5g*12s,3965
采药易,南宁维威 陈香露白露片,广西维威制药有限公司,3.60,2020.11.30,100片,4575
采药易,伊达力 厄贝沙坦片,瀚晖制药有限公司,12.96,2021.07.31,0.15g*12片,49018
采药易,森福罗 盐酸普拉克索片,勃林格殷格翰药业有限公司,198.00,2021.04.30,0.25mg*30粒,10000
采药易,美开朗 盐酸卡替洛尔滴眼液,中国大冢制药有限公司,23.50,2021.10.31,5ml:100mg,5444
采药易,美普清 盐酸丙卡特罗口服溶液,广东大冢制药有限公司,22.90,2020.08.07,60ml:0.3mg,4750
采药易,美普清 盐酸丙卡特罗口服溶液,广东大冢制药有限公司,13.40,2020.09.24,0.15mg:30ml,4863
采药易,白云山 阿莫西林胶囊,广州白云山医药集团股份有限公司白云山制药总厂,7.62,2020.06.30,0.5g*20粒,6329
采药易,盖克 阿莫西林胶囊,四川依科制药有限公司,4.70,2021.10.31,0.25g*50粒,7357
采药易,优思弗 熊去氧胆酸胶囊,Dr.Falk Pharma GmbH,235.00,2023.04.30,250mg*25粒,8807
采药易,九寨沟 九味羌活颗粒,九寨沟天然药业集团有限责任公司,7.98,2020.12.31,15g*10袋,3268
采药易,扶他林 双氯芬酸二乙胺乳胶剂,Novartis Consumer Health Schweiz AG,39.30,2021.05.31,50g,2890
采药易,思尔明 尼麦角林片,辉瑞制药有限公司,57.60,2021.08.31,10mg*30片,3425
采药易,扑热息痛 对乙酰氨基酚片,国药集团汕头金石制药有限公司,1.90,2021.09.30,0.5g*10片,3869
采药易,阿莫仙 阿莫西林胶囊,珠海联邦制药股份有限公司中山分公司,29.44,2022.12.31,0.5g*36粒,3745
采药易,富露施 乙酰半胱氨酸泡腾片,ZAMBON S.p.A.,22.50,2021.02.28,600mg*4片,4470
采药易,新乡华青 硫软膏,新乡华青药业有限公司,5.50,2020.10.31,10g:10%,2875
采药易,内舒拿 糠酸莫米松鼻喷雾剂,"比利时Industriepark30,2220Heist-op-den-Berg,",60.90,2020.07.03,50ug*60揿,13894
采药易,爱全乐 吸入用异丙托溴铵溶液,Boehringer Ingelheim Pharma GmbH & Co.KG,49.90,2020.04.30,2ml:500ug*10支,7761
采药易,扶他林 双氯芬酸钠肠溶片,北京诺华制药有限公司,17.70,2023.07.31,25mg*30片,12992
采药易,美卡素 替米沙坦片,上海勃林格殷格翰药业有限公司,39.60,2022.06.30,80mg*7片,9703
采药易,九芝堂 足光散,成都九芝堂金鼎药业有限公司,7.20,2021.02.28,40g*3袋,5194
采药易,希舒美 阿奇霉素片,辉瑞制药有限公司,43.50,2023.01.31,0.25g*4片,2878
采药易,奥迈必利 别嘌醇缓释胶囊,黑龙江澳利达奈德制药有限公司,35.00,2020.11.30,0.25g*10粒,4760
采药易,雅施达 培哚普利叔丁胺片,施维雅(天津)制药有限公司,34.30,2020.08.19,4mg*10片,5138
采药易,安徽天洋 双唑泰栓,安徽天洋药业有限公司,6.50,2021.11.30,7枚,4082
采药易,乐喜林 尼麦角林片,昆山龙灯瑞迪制药有限公司,19.80,2021.12.26,5mg*24片,10046
采药易,和兴白花油,和兴白花油药厂有限公司,14.80,2021.08.31,10ml,6360
采药易,亚宝 复方利血平片,亚宝药业集团股份有限公司,5.68,2020.09.30,100s,4001
采药易,达菲 磷酸奥司他韦胶囊,上海罗氏制药有限公司,249.00,2023.04.19,75mg*10粒,0
采药易,赛乐特 盐酸帕罗西汀片,中美天津史克制药有限公司,99.80,2021.10.16,10片,4542
采药易,国药星鲨 维生素AD软胶囊,国药控股星鲨制药(厦门)有限公司,4.60,2020.11.30,A3000:D300*100粒,6058
采药易,思瑞康 富马酸喹硫平片,AstraZeneca UK Limited,96.60,2021.04.30,25mg*20s,1851
采药易,同仁堂 肾炎康复片,天津同仁堂集团股份有限公司,24.50,2021.08.31,0.48g*45片,5274
采药易,信谊 氯氮平片,上海上药信谊药厂有限公司,8.98,2021.12.26,25mg*100s,3060
采药易,沃丽汀 卵磷脂络合碘片,第一药品产业株式会社,126.00,2021.06.30,1.5mg*60片,6643
采药易,玉林 睡仙 睡安胶囊,广西玉林制药集团有限责任公司,17.90,2021.07.31,10粒*2板,5160
采药易,舒利迭 沙美特罗替卡松粉吸入剂,葛兰素集团公司,228.00,2020.03.10,50ug:250ug*60泡,14770
采药易,达爽 盐酸咪达普利片,天津田边制药有限公司,23.80,2021.07.31,5mg*10片,2507
采药易,吉林道君 橘红片,吉林道君药业股份有限公司,5.20,2021.12.08,0.6g*12s*3板,1585
采药易,富露施 乙酰半胱氨酸颗粒,海南赞邦制药有限公司,21.20,2021.12.31,0.2g*10袋,1911
采药易,哈尔滨中药 清淋冲剂,哈尔滨中药六厂有限公司,8.30,2020.09.30,10g*6袋,7382
采药易,益适纯 依折麦布片,杭州默沙东制药有限公司,73.80,2021.03.02,10mg*10s,3932
采药易,万托林 硫酸沙丁胺醇吸入气雾剂,葛兰素威康公司,23.00,2020.01.14,100ug*200揿,18919
采药易,贺普丁 拉米夫定片,葛兰素史克制药(苏州)有限公司,156.40,2021.03.29,0.1g*14片,4267
采药易,金施尔康 多维元素片,中美上海施贵宝制药有限公司,33.00,2020.07.31,30s,6344
采药易,佳维乐 维格列汀片,Novartis Pharma Stein AG,65.50,2021.01.31,50mg*14片,8258
采药易,阿尔马尔 盐酸阿罗洛尔片,住友制药(苏州)有限公司,36.30,2020.12.31,10mg*10片,9319
采药易,美卓乐 甲泼尼龙片,Pfizer Italia s.r.l.,30.86,2023.02.28,4mg*30片,16217
采药易,富露施 乙酰半胱氨酸颗粒,海南赞邦制药有限公司,24.30,2021.12.31,0.1g*20袋,3303
采药易,消脱止-M 草木犀流浸液片,生晃荣养药品株式会社,42.50,2021.11.30,400mg*50片,6608
采药易,南阳新生 东盛 双黄连口服液,南阳市新生制药有限公司,9.10,2021.01.31,10ml*10支,6848
采药易,力清之 匹伐他汀钙片,"Kowa Company, Ltd.",56.50,2020.09.30,2mg*7s,5786
采药易,达英-35 炔雌醇环丙孕酮片,Jenapharm GmbH & Co. KG,60.00,2023.02.11,2mg:0.035mg*21T,26826
采药易,百普乐 培哚普利吲达帕胺片,施维雅(天津)制药有限公司,81.00,2021.06.27,4mg:1.25mg*20片,7401
采药易,派立明 布林佐胺滴眼液,Novartis Europharm Ltd.,73.80,2020.08.31,50mg:5ml,4808
采药易,扶他林 双氯芬酸钠缓释片,北京诺华制药有限公司,24.90,2020.09.30,75mg*10片,6656
采药易,芬兰奥立安 华法林钠片,Orion Corporation,50.70,2021.06.14,3mg*100片,5646
采药易,吉林龙泰 天赐堂 通窍鼻炎片,吉林龙泰制药股份有限公司,3.20,2021.09.30,18片*2板,5911
采药易,小施尔康 小儿维生素咀嚼片,中美上海施贵宝制药有限公司,26.80,2020.11.30,30片,7491
采药易,班赛 过氧苯甲酰凝胶,Laboratoires GALDERMA,26.50,2020.04.30,15g:5%,4073
采药易,内蒙古京新 川贝清肺糖浆,内蒙古京新药业有限公司,7.20,2021.07.31,100ml,2592
采药易,狮马龙 活络油,英吉利制药厂有限公司,19.80,2021.08.31,20ml,7101
采药易,康宁 丁硼乳膏,丹东康宁药业有限公司,6.90,2022.01.01,65g,2953
采药易,氟美童 氟米龙滴眼液,"Santen Pharmaceutical Co.,Ltd.",18.68,2021.04.30,5ml:5mg,5532
采药易,河北国金 愈酚喷托异丙嗪颗粒,河北国金药业有限责任公司,4.80,2020.10.31,5g*50袋,6334
采药易,芙喜 妇炎康片,湖南湘泉药业股份有限公司,5.26,2020.11.30,0.25g*18片*4板,7166
采药易,芬必得 酚咖片,中美天津史克制药有限公司,12.40,2020.09.10,20片,5159
采药易,中大 双氯芬酸钠缓释片(Ⅰ),上海上药信谊药厂有限公司,5.20,2021.11.22,0.1g*10片,5885
采药易,北京韩美 盐酸西替利嗪口服溶液,北京韩美药品有限公司,21.23,2021.09.27,0.1%*60ml,1464
采药易,白云山 新芙健 新霉素氟轻松乳膏,广州白云山制药股份有限公司白云山何济公制药厂,4.58,2020.07.31,20g,3818
采药易,托百士 妥布霉素滴眼液,Novartis Pharma NV,17.50,2021.08.31,5ml,14373
采药易,撒隆巴斯 复方水杨酸甲酯薄荷醇贴剂,"HISAMITSU PHARMACEUTICAL CO.,INC.",14.68,2020.08.31,6.5cm*4.2cm*10贴,1207
采药易,国药星鲨 维生素AD软胶囊,国药控股星鲨制药(厦门)有限公司,5.80,2020.11.30,100粒,2197
采药易,四川依科 三七片,四川依科制药有限公司,3.80,2020.09.30,0.25g*40片,2496
采药易,海南赞邦 富露施 乙酰半胱氨酸片,海南赞邦制药有限公司,50.20,2021.12.31,0.6g*12片,1798
采药易,黄道益 活络油,黄氏医药控股有限公司,38.80,2021.01.31,25ml,3404
采药易,西甲硅油乳剂,Berlin-Chemie AG,35.20,2021.04.30,30ml(40mg/ml),2166
采药易,大扶康 氟康唑胶囊,辉瑞制药有限公司,45.28,2023.07.31,150mg*1粒,3641
采药易,贺维力 阿德福韦酯片,葛兰素史克(天津)有限公司,236.00,2020.09.24,10mg*14片,2123
采药易,新帅克 硫酸氢氯吡格雷片,乐普药业股份有限公司,39.20,2021.10.31,25mg*21片,16527
采药易,武汉健民 健民咽喉片,健民药业集团股份有限公司,12.80,2021.11.30,0.292g*16片,2439
采药易,内舒拿 糠酸莫米松鼻喷雾剂,MSD Pharma (Singapore) Pte. Ltd.,120.98,2020.04.28,50ug*140揿,1578
采药易,欧唐宁 利格列汀片,Boehringer Ingelheim Roxane Ine.,65.90,2021.04.30,5mg*7片,4460
采药易,康忻 富马酸比索洛尔片,Merck Serono GmbH,32.00,2020.07.17,5mg*10片,24724
采药易,坦亮 苯磺贝他斯汀片,天津田边制药有限公司,43.20,2021.06.30,10mg*10片,2625
采药易,信敏汀 地氯雷他定片,深圳信立泰药业股份有限公司,15.00,2020.03.31,5mg*6片,1447
采药易,安步乐克 盐酸沙格雷酯片,天津田边制药有限公司,59.80,2020.11.30,100mg*9片,2039
采药易,元治 盐酸贝尼地平片,山东华素制药有限公司,30.80,2020.09.30,4mg*12片,2811
采药易,美普清 盐酸丙卡特罗片,浙江大冢制药有限公司,12.96,2021.10.31,25ug*10片,3105
采药易,达芙文 阿达帕林凝胶,法国高德美国际公司,61.00,2021.03.31,0.1%30g,2887
采药易,海南赞邦 富露施 乙酰半胱氨酸片,海南赞邦制药有限公司,18.90,2021.09.30,0.6g*4片,1027
采药易,远大 去痛片,远大医药(中国)有限公司,10.56,2020.12.31,100片,1269
采药易,法地兰(枸橼酸氯米芬片),Medochemie Ltd.,28.80,2022.11.30,50mg*10片,2457
采药易,海捷亚 氯沙坦钾氢氯噻嗪片,杭州默沙东制药有限公司,42.80,2021.10.28,50mg:12.5mg*7片,7282
采药易,醋酸泼尼松龙滴眼液,Allergan Pharmaceuticals Ireland,31.50,2020.05.15,5ml:50mg,2481
采药易,乐息平 拉西地平片,"GLAXOSMITHKLINE,S.A.",27.60,2020.05.31,4mg*7片,1439
采药易,美普清 盐酸丙卡特罗片,浙江大冢制药有限公司,23.50,2021.05.31,25ug*20片,4066
采药易,广州花城 复方金银花颗粒,广州花城药业有限公司,8.15,2020.08.31,10g*10袋,15456
采药易,百服咛 对乙酰氨基酚口服溶液,中美上海施贵宝制药有限公司,9.50,2020.07.31,60ml,1591
采药易,苯甲酸阿格列汀片(尼欣那),日本武田药品工业株式会社大阪工厂,90.80,2020.08.31,25mg*10片,1814
采药易,莫比可 美洛昔康片,上海勃林格殷格翰药业有限公司,18.80,2022.10.31,7.5mg*7片,4239
采药易,洛汀新 盐酸贝那普利片,北京诺华制药有限公司,27.50,2021.09.30,5mg*14片,10311
采药易,江苏克胜 胃蛋白酶口服溶液,江苏普华克胜药业有限公司,8.20,2020.06.30,200ml,1863
采药易,悦复隆 盐酸普罗帕酮片,Abbott Laboratories(Singapore) Private Limited,21.80,2021.04.30,150mg*10片,1660
采药易,卫喜康 琥珀酸索利那新片,安斯泰来制药(中国)有限公司,104.50,2021.01.31,5mg*10片,2319
采药易,万爽力 盐酸曲美他嗪缓释片,施维雅(天津)制药有限公司,86.50,2021.11.15,35mg*30片,1990
采药易,康瑞保 复方肝素钠尿囊素凝胶,德国麦氏大药厂,47.80,2021.04.30,10g,3933
采药易,赛治 甲巯咪唑片,Merck Serono GmbH,33.80,2020.08.22,10mg*50片,9060
采药易,安理申 盐酸多奈哌齐片,卫材(中国)药业有限公司,148.00,2020.05.31,5mg*7片,2716
采药易,普南扑灵 普拉洛芬滴眼液,"Senju Pharmaceutical Co.,Ltd.",39.50,2021.04.30,5ml:5mg,9317
采药易,新适确得 卤米松/三氯生乳膏,Famar SA,33.50,2020.10.31,10g,2496
采药易,开浦兰 左乙拉西坦口服溶液,Next Pharma SAS,260.60,2021.02.28,150ml:15g,759
采药易,黄石飞云 雷公藤多苷片,远大医药黄石飞云制药有限公司,10.50,2021.10.31,10mg*50片,1348
采药易,思力华 噻托溴铵粉吸入剂,Boehringer Ingelheim Pharma KG,146.00,2020.04.30,18ug*10粒,3608
采药易,高特灵 盐酸特拉唑嗪片,上海雅培制药有限公司,36.80,2023.09.06,2mg*14片,1733
采药易,艾唯多 萘敏维滴眼液,中国大冢制药有限公司,7.98,2021.02.28,10ml,2646
采药易,爱宁达 吡美莫司乳膏,Takeda GmbH,148.00,2020.05.31,15g,1295
采药易,氧氟沙星眼膏,参天制药(中国)有限公司,24.80,2020.04.30,3.5g:10.5mg,926
采药易,紫鑫 四妙丸,吉林紫鑫药业股份有限公司,26.00,2021.06.30,6g*6袋,3360
采药易,杭州国光 盐酸洛美沙星滴眼液,杭州国光药业股份有限公司,2.60,2020.08.31,5ml:15mg,828
采药易,湖北瑞华 香砂养胃丸,湖北瑞华制药有限责任公司,3.30,2021.10.31,200丸,1923
采药易,富露施 吸入用乙酰半胱氨酸溶液,ZAMBON S.p.A.,82.50,2023.04.30,3ml:0.3g*5瓶,3839
采药易,为力苏 盐酸伊托必利片,"Abbott Japan Co.,Ltd.",37.00,2021.06.28,50mg*20片,4124
